category,block_id,respondent,n_analogs,n_pairs,pairwise_accuracy,spearman,recall_at_1,recall_at_3
Chicken_Strips,1,55,5,10,0.5,,0.2,0.6
Chicken_Strips,1,56,5,10,0.5,0.0,0.0,0.5
Chicken_Strips,1,57,5,10,0.8,0.8660254037844386,0.5,1.0
Chicken_Strips,1,58,5,10,0.65,0.35909242322980395,1.0,1.0
Chicken_Strips,1,59,5,10,0.45,-0.22360679774997894,0.3333333333333333,1.0
Chicken_Strips,1,60,5,10,0.35,-0.46169025843831935,0.0,0.5
Chicken_Strips,1,61,5,10,0.8,0.8660254037844386,0.5,1.0
Chicken_Strips,1,62,5,10,0.65,0.5642880936468347,0.0,1.0
Chicken_Strips,1,63,5,10,0.6,0.35355339059327373,0.0,0.5
Chicken_Strips,1,64,5,10,0.5,,0.2,0.6
Chicken_Strips,1,65,5,10,0.85,0.8720815992723809,0.5,1.0
Chicken_Strips,1,66,5,10,0.65,0.44721359549995787,1.0,1.0
Chicken_Strips,1,67,5,10,0.7,0.5773502691896257,0.3333333333333333,1.0
Chicken_Strips,1,68,5,10,0.55,0.15389675281277312,0.0,0.0
Chicken_Strips,1,69,5,10,0.9,0.9486832980505138,1.0,1.0
Chicken_Strips,1,70,5,10,0.9,0.9486832980505138,0.5,1.0
Chicken_Strips,1,71,5,10,0.8,0.8660254037844386,0.5,1.0
Chicken_Strips,1,72,5,10,0.7,0.5797509043642028,0.0,1.0
Chicken_Strips,1,73,5,10,0.65,0.44721359549995787,0.0,0.6666666666666666
Chicken_Strips,1,74,5,10,0.75,0.7826237921249264,0.0,1.0
Chicken_Strips,1,75,5,10,0.45,-0.11180339887498947,0.3333333333333333,1.0
Chicken_Strips,1,76,5,10,0.6,0.35355339059327373,0.0,0.5
Chicken_Strips,1,77,5,10,0.7,0.5797509043642028,0.5,1.0
Chicken_Strips,1,78,5,10,0.3,-0.5773502691896257,0.0,0.0
Chicken_Strips,1,79,5,10,0.7,0.6324555320336759,0.5,1.0
Chicken_Strips,1,80,5,10,0.7,0.7071067811865475,1.0,1.0
Chicken_Strips,1,81,5,10,0.75,0.7181848464596079,0.0,1.0
Chicken_Strips,1,82,5,10,0.65,0.41039134083406165,0.0,1.0
Chicken_Strips,1,83,5,10,0.75,0.7826237921249264,0.0,1.0
Chicken_Strips,1,84,5,10,0.55,0.22360679774997894,0.0,0.6666666666666666
Chicken_Strips,1,85,5,10,0.85,0.8207826816681233,0.5,1.0
Chicken_Strips,1,86,5,10,0.5,,0.2,0.6
Chicken_Strips,1,87,5,10,0.7,0.7071067811865475,1.0,1.0
Chicken_Strips,1,88,5,10,0.65,0.5642880936468347,0.0,1.0
Chicken_Strips,1,89,5,10,0.4,-0.35355339059327373,0.0,0.5
Chicken_Strips,1,90,5,10,0.5,0.10540925533894596,1.0,1.0
Chicken_Strips,1,91,5,10,0.7,0.49999999999999994,1.0,1.0
Cream_Cheese,0,1,5,10,0.7,0.39999999999999997,0.0,0.0
Cream_Cheese,0,2,5,10,0.7,0.6324555320336759,0.0,1.0
Cream_Cheese,0,3,5,10,0.85,0.8207826816681233,0.0,1.0
Cream_Cheese,0,4,5,10,0.65,0.35909242322980395,0.0,0.0
Cream_Cheese,0,5,5,10,0.85,0.8944271909999157,1.0,1.0
Cream_Cheese,0,6,5,10,0.75,0.5642880936468347,0.0,0.5
Cream_Cheese,0,7,5,10,0.9,0.8999999999999998,1.0,1.0
Cream_Cheese,0,8,5,10,0.45,-0.11180339887498947,0.0,0.3333333333333333
Cream_Cheese,0,9,5,10,0.75,0.7826237921249264,0.0,1.0
Cream_Cheese,0,10,5,10,1.0,0.9999999999999999,1.0,1.0
Cream_Cheese,0,13,5,10,0.65,0.3354101966249684,0.0,0.3333333333333333
Cream_Cheese,0,15,5,10,0.7,0.5000000000000001,0.0,0.0
Cream_Cheese,0,16,5,10,0.85,0.8944271909999157,1.0,1.0
Cream_Cheese,0,19,5,10,0.55,0.11180339887498947,0.0,0.3333333333333333
Cream_Cheese,0,20,5,10,0.9,0.9486832980505138,0.5,1.0
Cream_Cheese,0,21,5,10,0.15,-0.8207826816681233,0.0,0.0
Cream_Cheese,0,22,5,10,0.8,0.7894736842105264,0.0,1.0
Cream_Cheese,0,23,5,10,0.65,0.44721359549995787,1.0,1.0
Cream_Cheese,0,24,5,10,0.75,0.6708203932499368,0.0,0.6666666666666666
Cream_Cheese,0,25,5,10,0.95,0.9746794344808964,0.5,1.0
Cream_Cheese,0,26,5,10,0.9,0.9486832980505138,0.5,1.0
Cream_Cheese,0,27,5,10,0.3,-0.39999999999999997,0.0,0.0
Cream_Cheese,0,29,5,10,0.8,0.7378647873726218,1.0,1.0
Cream_Cheese,0,30,5,10,0.4,-0.35355339059327373,0.0,0.5
Cream_Cheese,0,31,5,10,0.65,0.35909242322980395,0.5,1.0
Cream_Cheese,0,35,5,10,0.45,-0.11180339887498947,0.0,0.3333333333333333
Cream_Cheese,0,36,5,10,0.65,0.5642880936468347,0.5,1.0
Cream_Cheese,0,41,5,10,0.55,0.10259783520851541,0.0,0.0
Cream_Cheese,0,42,5,10,0.95,0.9746794344808964,0.5,1.0
Cream_Cheese,0,43,5,10,0.9,0.9486832980505138,0.5,1.0
Cream_Cheese,0,44,5,10,0.5,,0.2,0.6
Cream_Cheese,0,46,5,10,0.6,0.15811388300841897,0.0,0.0
Cream_Cheese,0,48,5,10,0.6,0.3689323936863109,0.0,0.5
Cream_Cheese,0,49,5,10,0.65,0.35909242322980395,0.0,1.0
Cream_Cheese,0,50,5,10,0.85,0.8207826816681233,0.5,1.0
Cream_Cheese,0,52,5,10,0.5,0.0,0.0,0.5
Cream_Cheese,0,58,5,10,0.75,0.6668859288553501,0.0,1.0
Cream_Cheese,0,60,5,10,0.85,0.8720815992723809,0.5,1.0
Cream_Cheese,0,63,5,10,0.95,0.9746794344808964,1.0,1.0
Cream_Cheese,0,64,5,10,0.9,0.9486832980505138,1.0,1.0
Cream_Cheese,0,65,5,10,0.3,-0.7071067811865475,0.0,0.0
Cream_Cheese,0,67,5,10,0.55,0.15389675281277312,0.0,0.0
Cream_Cheese,0,69,5,10,0.7,0.5773502691896257,0.3333333333333333,1.0
Cream_Cheese,0,70,5,10,0.85,0.8720815992723809,0.0,1.0
Cream_Cheese,0,71,5,10,0.65,0.44721359549995787,0.3333333333333333,1.0
Cream_Cheese,0,72,5,10,0.55,0.10259783520851541,0.0,0.0
Cream_Cheese,0,75,5,10,0.7,0.6,0.0,1.0
Cream_Cheese,0,79,5,10,0.35,-0.35909242322980395,0.0,0.0
Cream_Cheese,0,81,5,10,0.7,0.7071067811865475,0.25,0.75
Cream_Cheese,0,82,5,10,0.85,0.8944271909999157,1.0,1.0
Cream_Cheese,0,83,5,10,0.65,0.46169025843831935,0.0,0.5
Cream_Cheese,0,84,5,10,0.6,0.15811388300841897,0.0,0.0
Cream_Cheese,0,90,5,10,0.45,-0.22360679774997894,0.0,0.0
Cream_Cheese,0,92,5,10,0.55,0.10259783520851541,0.5,1.0
Cream_Cheese,0,94,5,10,0.4,-0.2867696673382022,0.0,0.0
Cream_Cheese,0,99,5,10,0.7,0.7071067811865475,1.0,1.0
Cream_Cheese,0,101,5,10,0.75,0.7181848464596079,0.0,1.0
Cream_Cheese,0,103,5,10,0.75,0.7826237921249264,0.0,1.0
Cream_Cheese,0,107,5,10,0.85,0.8944271909999157,1.0,1.0
Cream_Cheese,0,108,5,10,0.9,0.8999999999999998,1.0,1.0
Cream_Cheese,0,110,5,10,0.5,0.0,0.0,0.3333333333333333
Cream_Cheese,0,111,5,10,0.65,0.3514797457833188,0.0,0.0
Cream_Cheese,0,112,5,10,0.65,0.35909242322980395,0.0,0.0
Cream_Cheese,0,114,5,10,0.95,0.9746794344808964,1.0,1.0
Cream_Cheese,0,116,5,10,0.65,0.41039134083406165,0.0,1.0
Cream_Cheese,0,118,5,10,0.9,0.8999999999999998,1.0,1.0
Cream_Cheese,0,119,5,10,0.75,0.7826237921249264,0.0,1.0
Cream_Cheese,0,124,5,10,0.8,0.7905694150420948,0.5,1.0
Cream_Cheese,0,125,5,10,0.5,0.10540925533894596,0.0,0.5
Cream_Cheese,0,127,5,10,0.65,0.44721359549995787,0.0,0.6666666666666666
Cream_Cheese,0,130,5,10,0.65,0.5642880936468347,0.0,1.0
Cream_Cheese,0,132,5,10,0.55,-0.051298917604257706,0.0,1.0
Cream_Cheese,0,134,5,10,0.85,0.8207826816681233,0.0,1.0
Cream_Cheese,0,136,5,10,0.8,0.7905694150420948,0.0,1.0
Cream_Cheese,0,137,5,10,0.55,0.11180339887498947,0.0,0.3333333333333333
Cream_Cheese,0,139,5,10,0.75,0.6668859288553501,1.0,1.0
Cream_Cheese,0,143,5,10,0.55,0.10259783520851541,0.0,0.0
Cream_Cheese,0,145,5,10,0.8,0.7905694150420948,0.0,1.0
Cream_Cheese,0,153,5,10,0.45,-0.20519567041703082,0.0,0.0
Cream_Cheese,0,154,5,10,0.9,0.9486832980505138,0.5,1.0
Cream_Cheese,0,155,5,10,0.75,0.7826237921249264,0.0,1.0
Cream_Cheese,0,157,5,10,0.4,-0.28867513459481287,0.0,0.3333333333333333
Cream_Cheese,0,159,5,10,0.75,0.7181848464596079,0.0,1.0
Cream_Cheese,0,160,5,10,0.75,0.6668859288553501,0.0,1.0
Cream_Cheese,0,161,5,10,0.6,0.31622776601683794,0.0,0.5
Cream_Cheese,0,163,5,10,0.1,-0.9486832980505138,0.0,0.0
Cream_Cheese,0,164,5,10,0.6,0.26352313834736496,0.0,1.0
Cream_Cheese,0,167,5,10,0.7,0.5797509043642028,0.5,1.0
Cream_Cheese,0,169,5,10,0.6,0.35355339059327373,0.0,0.5
Cream_Cheese,0,170,5,10,0.6,0.31622776601683794,0.0,0.5
Cream_Cheese,0,171,5,10,0.85,0.8720815992723809,0.0,1.0
Cream_Cheese,0,173,5,10,0.85,0.8207826816681233,0.0,1.0
Cream_Cheese,0,174,5,10,0.7,0.7071067811865475,0.25,0.75
Cream_Cheese,0,176,5,10,0.65,0.3354101966249684,0.0,0.3333333333333333
Cream_Cheese,0,183,5,10,0.9,0.9486832980505138,0.5,1.0
Cream_Cheese,0,185,5,10,0.75,0.6155870112510925,0.0,1.0
Cream_Cheese,0,186,5,10,0.9,0.9486832980505138,0.5,1.0
Cream_Cheese,0,188,5,10,0.95,0.9746794344808964,1.0,1.0
Cream_Cheese,0,192,5,10,0.6,0.26352313834736496,0.0,1.0
Cream_Cheese,0,193,5,10,0.55,-0.051298917604257706,0.0,0.0
Cream_Cheese,0,195,5,10,0.85,0.8207826816681233,1.0,1.0
Cream_Cheese,1,11,5,10,0.85,0.8944271909999157,0.3333333333333333,1.0
Cream_Cheese,1,12,5,10,0.75,0.6155870112510925,0.0,1.0
Cream_Cheese,1,14,5,10,0.6,0.35355339059327373,0.25,0.75
Cream_Cheese,1,17,5,10,0.9,0.9486832980505138,1.0,1.0
Cream_Cheese,1,18,5,10,0.65,0.44721359549995787,0.0,1.0
Cream_Cheese,1,28,5,10,0.75,0.6155870112510925,0.0,1.0
Cream_Cheese,1,32,5,10,0.8,0.7905694150420948,0.0,1.0
Cream_Cheese,1,33,5,10,0.75,0.7826237921249264,0.3333333333333333,1.0
Cream_Cheese,1,34,5,10,0.75,0.5642880936468347,0.0,0.5
Cream_Cheese,1,37,5,10,0.9,0.9486832980505138,0.5,1.0
Cream_Cheese,1,38,5,10,0.65,0.5642880936468347,0.0,1.0
Cream_Cheese,1,39,5,10,0.75,0.6708203932499368,0.0,0.6666666666666666
Cream_Cheese,1,40,5,10,0.45,0.051298917604257706,0.0,0.5
Cream_Cheese,1,45,5,10,0.75,0.7181848464596079,0.5,1.0
Cream_Cheese,1,47,5,10,0.9,0.9486832980505138,0.5,1.0
Cream_Cheese,1,51,5,10,0.9,0.8999999999999998,0.0,1.0
Cream_Cheese,1,53,5,10,0.85,0.8944271909999157,0.3333333333333333,1.0
Cream_Cheese,1,54,5,10,0.75,0.6708203932499368,0.0,0.6666666666666666
Cream_Cheese,1,55,5,10,0.65,0.35909242322980395,1.0,1.0
Cream_Cheese,1,56,5,10,0.7,0.4743416490252569,0.5,1.0
Cream_Cheese,1,57,5,10,0.75,0.6155870112510925,0.0,1.0
Cream_Cheese,1,59,5,10,0.65,0.46169025843831935,0.0,1.0
Cream_Cheese,1,61,5,10,0.75,0.7826237921249264,0.0,1.0
Cream_Cheese,1,62,5,10,0.9,0.9486832980505138,1.0,1.0
Cream_Cheese,1,66,5,10,0.9,0.9486832980505138,0.5,1.0
Cream_Cheese,1,68,5,10,0.8,0.8660254037844386,0.5,1.0
Cream_Cheese,1,73,5,10,0.5,-0.05270462766947298,0.0,0.5
Cream_Cheese,1,74,5,10,0.55,0.22360679774997894,0.0,0.0
Cream_Cheese,1,76,5,10,0.65,0.5642880936468347,0.0,1.0
Cream_Cheese,1,77,5,10,0.65,0.44721359549995787,0.0,0.6666666666666666
Cream_Cheese,1,78,5,10,0.65,0.41039134083406165,1.0,1.0
Cream_Cheese,1,80,5,10,0.75,0.6668859288553501,0.0,1.0
Cream_Cheese,1,85,5,10,0.15,-0.8207826816681233,0.0,0.0
Cream_Cheese,1,86,5,10,0.5,-0.05270462766947298,0.0,0.5
Cream_Cheese,1,87,5,10,0.4,-0.28867513459481287,0.3333333333333333,1.0
Cream_Cheese,1,88,5,10,0.65,0.41039134083406165,0.0,0.5
Cream_Cheese,1,89,5,10,0.8,0.7905694150420948,0.5,1.0
Cream_Cheese,1,91,5,10,0.65,0.30779350562554625,0.5,1.0
Cream_Cheese,1,93,5,10,0.85,0.8944271909999157,1.0,1.0
Cream_Cheese,1,95,5,10,0.8,0.7905694150420948,0.5,1.0
Cream_Cheese,1,96,5,10,0.4,-0.31622776601683794,0.0,0.0
Cream_Cheese,1,97,5,10,0.75,0.7181848464596079,0.0,1.0
Cream_Cheese,1,98,5,10,0.4,-0.3689323936863109,0.0,1.0
Cream_Cheese,1,100,5,10,0.75,0.6708203932499368,0.3333333333333333,1.0
Cream_Cheese,1,102,5,10,0.75,0.6155870112510925,0.0,1.0
Cream_Cheese,1,104,5,10,0.95,0.9746794344808964,0.5,1.0
Cream_Cheese,1,105,5,10,0.85,0.8944271909999157,0.3333333333333333,1.0
Cream_Cheese,1,106,5,10,0.5,0.0,0.5,1.0
Cream_Cheese,1,109,5,10,0.7,0.7071067811865475,0.25,0.75
Cream_Cheese,1,113,5,10,0.8,0.8660254037844386,0.5,1.0
Cream_Cheese,1,115,5,10,0.65,0.46169025843831935,1.0,1.0
Cream_Cheese,1,117,5,10,0.85,0.8944271909999157,1.0,1.0
Cream_Cheese,1,120,5,10,0.4,-0.28867513459481287,0.3333333333333333,1.0
Cream_Cheese,1,121,5,10,1.0,0.9999999999999999,1.0,1.0
Cream_Cheese,1,122,5,10,0.75,0.6668859288553501,0.5,1.0
Cream_Cheese,1,123,5,10,0.8,0.8660254037844386,0.3333333333333333,1.0
Cream_Cheese,1,126,5,10,0.8,0.7378647873726218,0.5,1.0
Cream_Cheese,1,128,5,10,0.6,0.28867513459481287,0.0,0.3333333333333333
Cream_Cheese,1,129,5,10,0.45,0.051298917604257706,0.0,0.0
Cream_Cheese,1,131,5,10,0.85,0.8207826816681233,1.0,1.0
Cream_Cheese,1,133,5,10,0.6,0.3689323936863109,0.0,1.0
Cream_Cheese,1,135,5,10,0.7,0.5773502691896257,0.5,1.0
Cream_Cheese,1,138,5,10,0.85,0.8720815992723809,1.0,1.0
Cream_Cheese,1,140,5,10,0.5,0.0,0.0,0.0
Cream_Cheese,1,141,5,10,0.6,0.28867513459481287,0.0,0.3333333333333333
Cream_Cheese,1,142,5,10,0.55,0.15389675281277312,0.0,1.0
Cream_Cheese,1,144,5,10,0.6,0.21081851067789192,0.0,1.0
Cream_Cheese,1,146,5,10,0.7,0.5773502691896257,0.5,1.0
Cream_Cheese,1,147,5,10,0.9,0.9486832980505138,1.0,1.0
Cream_Cheese,1,148,5,10,0.4,-0.21081851067789192,0.0,0.5
Cream_Cheese,1,149,5,10,0.5,0.10540925533894596,1.0,1.0
Cream_Cheese,1,150,5,10,0.75,0.7181848464596079,0.0,1.0
Cream_Cheese,1,151,5,10,0.8,0.7905694150420948,0.0,1.0
Cream_Cheese,1,152,5,10,0.85,0.8944271909999157,1.0,1.0
Cream_Cheese,1,156,5,10,0.75,0.7826237921249264,0.3333333333333333,1.0
Cream_Cheese,1,158,5,10,0.8,0.8660254037844386,0.3333333333333333,1.0
Cream_Cheese,1,162,5,10,0.9,0.9486832980505138,0.5,1.0
Cream_Cheese,1,165,5,10,0.6,0.19999999999999998,0.0,1.0
Cream_Cheese,1,166,5,10,0.75,0.7181848464596079,0.0,1.0
Cream_Cheese,1,168,5,10,0.45,-0.20519567041703082,0.0,0.0
Cream_Cheese,1,172,5,10,0.85,0.8720815992723809,1.0,1.0
Cream_Cheese,1,175,5,10,0.7,0.4743416490252569,0.5,1.0
Cream_Cheese,1,177,5,10,0.45,-0.10259783520851541,0.0,0.5
Cream_Cheese,1,178,5,10,0.9,0.9486832980505138,0.5,1.0
Cream_Cheese,1,179,5,10,0.7,0.5270462766947299,0.5,1.0
Cream_Cheese,1,180,5,10,0.75,0.5642880936468347,1.0,1.0
Cream_Cheese,1,181,5,10,0.6,0.15811388300841897,0.0,0.0
Cream_Cheese,1,182,5,10,0.55,0.051298917604257706,0.0,0.0
Cream_Cheese,1,184,5,10,0.65,0.5642880936468347,0.0,1.0
Cream_Cheese,1,187,5,10,0.95,0.9746794344808964,1.0,1.0
Cream_Cheese,1,189,5,10,0.85,0.8720815992723809,0.0,1.0
Cream_Cheese,1,190,5,10,0.5,0.0,0.0,0.0
Cream_Cheese,1,191,5,10,0.6,0.28867513459481287,0.3333333333333333,1.0
Cream_Cheese,1,194,5,10,0.7,0.4743416490252569,0.5,1.0
Cream_Cheese,1,196,5,10,0.35,-0.46169025843831935,0.0,1.0
Cream_Cheese,1,197,5,10,0.8,0.7999999999999999,1.0,1.0
Cream_Cheese,1,198,5,10,0.9,0.8999999999999998,1.0,1.0
Cream_Cheese,1,199,5,10,0.65,0.20519567041703082,0.5,1.0
Cream_Cheese,1,200,5,10,0.85,0.8207826816681233,1.0,1.0
Cream_Cheese,1,201,5,10,0.85,0.8720815992723809,0.5,1.0
Creamer,0,12065566294,4,6,1.0,1.0,1.0,1.0
Creamer,0,12135954840,4,6,0.25,-0.7745966692414834,0.0,0.0
Creamer,0,12158053610,4,6,0.8333333333333334,0.7999999999999999,1.0,1.0
Creamer,0,12246109753,4,6,0.6666666666666666,0.39999999999999997,1.0,1.0
Creamer,0,13018010726,4,6,0.75,0.7745966692414834,1.0,1.0
Creamer,0,13072202960,4,6,0.8333333333333334,0.8944271909999159,0.5,1.0
Creamer,0,13072727526,4,6,0.9166666666666666,0.9486832980505139,0.5,1.0
Creamer,0,13213628084,4,6,0.5833333333333334,0.316227766016838,1.0,1.0
Creamer,0,13412138641,4,6,0.5833333333333334,0.10540925533894598,0.0,0.5
Creamer,0,13474162155,4,6,0.8333333333333334,0.7999999999999999,1.0,1.0
Creamer,0,14082183448,4,6,0.5833333333333334,0.21081851067789195,0.5,1.0
Creamer,0,14083064882,4,6,0.5,,0.25,0.75
Creamer,0,14084107821,4,6,0.75,0.632455532033676,0.5,1.0
Creamer,0,14086031906,4,6,0.75,0.632455532033676,1.0,1.0
Creamer,0,14086808368,4,6,0.8333333333333334,0.7999999999999999,1.0,1.0
Creamer,0,14088589851,4,6,0.75,0.7378647873726218,0.5,1.0
Creamer,0,14152032335,4,6,0.9166666666666666,0.9486832980505139,1.0,1.0
Creamer,0,14152152610,4,6,0.6666666666666666,0.39999999999999997,1.0,1.0
Creamer,0,14152614799,4,6,0.5,0.0,0.0,0.5
Creamer,0,14152868381,4,6,1.0,1.0,1.0,1.0
Creamer,0,14153141849,4,6,0.5,0.19999999999999998,0.0,1.0
Creamer,0,14153173183,4,6,0.9166666666666666,0.9486832980505139,1.0,1.0
Creamer,0,14153173313,4,6,1.0,1.0,1.0,1.0
Creamer,0,14153358372,4,6,1.0,1.0,1.0,1.0
Creamer,0,14153719480,4,6,0.5833333333333334,0.10540925533894598,0.5,1.0
Creamer,0,14154252147,4,6,0.25,-0.7378647873726218,0.0,1.0
Creamer,0,14154652127,4,6,0.4166666666666667,-0.2581988897471611,0.3333333333333333,1.0
Creamer,0,14155037741,4,6,0.3333333333333333,-0.39999999999999997,0.0,1.0
Creamer,0,14155052042,4,6,0.75,0.7745966692414834,1.0,1.0
Creamer,0,14155171918,4,6,1.0,1.0,1.0,1.0
Creamer,0,14155182394,4,6,0.9166666666666666,0.9486832980505139,1.0,1.0
Creamer,0,14155962759,4,6,0.75,0.632455532033676,1.0,1.0
Creamer,0,14155964148,4,6,0.9166666666666666,0.9486832980505139,1.0,1.0
Creamer,0,14156101352,4,6,0.5833333333333334,0.316227766016838,1.0,1.0
Creamer,0,14156265812,4,6,0.25,-0.7745966692414834,0.0,0.0
Creamer,0,14156352789,4,6,0.75,0.7745966692414834,1.0,1.0
Creamer,0,14156406199,4,6,0.75,0.632455532033676,1.0,1.0
Creamer,0,14156721087,4,6,0.75,0.7378647873726218,0.5,1.0
Creamer,0,14156803557,4,6,0.8333333333333334,0.7999999999999999,0.0,1.0
Creamer,0,14156974215,4,6,0.9166666666666666,0.9486832980505139,1.0,1.0
Creamer,0,14156974227,4,6,0.9166666666666666,0.9486832980505139,1.0,1.0
Creamer,0,14157060699,4,6,0.75,0.632455532033676,1.0,1.0
Creamer,0,14157285026,4,6,0.5833333333333334,0.21081851067789195,0.0,1.0
Creamer,0,14157679086,4,6,0.5833333333333334,0.316227766016838,0.0,1.0
Creamer,0,14157792818,4,6,0.75,0.7378647873726218,0.0,1.0
Creamer,0,14157947970,4,6,0.4166666666666667,-0.21081851067789195,0.0,0.5
Creamer,0,14158108050,4,6,0.75,0.632455532033676,0.0,1.0
Creamer,0,14158287767,4,6,0.6666666666666666,0.39999999999999997,1.0,1.0
Creamer,0,14158649733,4,6,0.75,0.7745966692414834,0.3333333333333333,1.0
Creamer,0,14158718441,4,6,0.16666666666666666,-0.8944271909999159,0.0,0.5
Creamer,0,14158851193,4,6,0.5,,0.25,0.75
Creamer,0,14158859631,4,6,0.5833333333333334,0.10540925533894598,0.5,1.0
Creamer,0,14159028394,4,6,0.9166666666666666,0.9486832980505139,0.5,1.0
Creamer,0,14159337555,4,6,0.9166666666666666,0.9486832980505139,0.5,1.0
Creamer,0,14159889464,4,6,0.3333333333333333,-0.4472135954999579,0.0,0.5
Creamer,0,14244076687,4,6,0.75,0.632455532033676,1.0,1.0
Creamer,0,14435389591,4,6,0.9166666666666666,0.9486832980505139,1.0,1.0
Creamer,0,14436820586,4,6,0.8333333333333334,0.7999999999999999,0.0,1.0
Creamer,0,15103887621,4,6,0.6666666666666666,0.6000000000000001,0.0,1.0
Creamer,0,15104856814,4,6,0.3333333333333333,-0.4472135954999579,0.0,0.5
Creamer,0,15104957959,4,6,1.0,1.0,1.0,1.0
Creamer,0,15135001864,4,6,0.6666666666666666,0.39999999999999997,0.0,1.0
Creamer,0,15306359833,4,6,0.5833333333333334,0.2581988897471611,0.0,0.6666666666666666
Creamer,0,15597019534,4,6,0.8333333333333334,0.7999999999999999,1.0,1.0
Creamer,0,15756521631,4,6,0.5,-0.19999999999999998,0.0,1.0
Creamer,0,16034386530,4,6,0.9166666666666666,0.9486832980505139,1.0,1.0
Creamer,0,16123257654,4,6,0.75,0.632455532033676,0.5,1.0
Creamer,0,16173350413,4,6,0.4166666666666667,-0.21081851067789195,0.0,0.5
Creamer,0,16178778273,4,6,0.75,0.632455532033676,1.0,1.0
Creamer,0,16192888803,4,6,0.6666666666666666,0.39999999999999997,1.0,1.0
Creamer,0,16266041602,4,6,0.75,0.7745966692414834,0.3333333333333333,1.0
Creamer,0,16267227096,4,6,0.75,0.7378647873726218,0.0,1.0
Creamer,0,16282359237,4,6,1.0,1.0,1.0,1.0
Creamer,0,16283182001,4,6,0.8333333333333334,0.7999999999999999,1.0,1.0
Creamer,0,16502736576,4,6,0.6666666666666666,0.4472135954999579,0.5,1.0
Creamer,0,16504300081,4,6,0.4166666666666667,-0.21081851067789195,0.0,1.0
Creamer,0,16505345707,4,6,0.75,0.632455532033676,0.0,1.0
Creamer,0,16505576201,4,6,0.4166666666666667,-0.10540925533894598,0.5,1.0
Creamer,0,16505644302,4,6,0.8333333333333334,0.7999999999999999,1.0,1.0
Creamer,0,16505878343,4,6,0.5,0.0,0.0,1.0
Creamer,0,16507351969,4,6,0.9166666666666666,0.9486832980505139,0.5,1.0
Creamer,0,16575548317,4,6,0.5833333333333334,0.2581988897471611,0.3333333333333333,1.0
Creamer,0,16698376869,4,6,1.0,1.0,1.0,1.0
Creamer,0,16785574853,4,6,0.5,0.19999999999999998,0.0,1.0
Creamer,0,17072668158,4,6,0.8333333333333334,0.8944271909999159,0.5,1.0
Creamer,0,17072722211,4,6,0.9166666666666666,0.9486832980505139,1.0,1.0
Creamer,0,17142221572,4,6,0.9166666666666666,0.9486832980505139,0.5,1.0
Creamer,0,17143359935,4,6,0.9166666666666666,0.9486832980505139,1.0,1.0
Creamer,0,17168681644,4,6,0.75,0.632455532033676,1.0,1.0
Creamer,0,17203295435,4,6,0.75,0.632455532033676,1.0,1.0
Creamer,0,17604683043,4,6,0.6666666666666666,0.6000000000000001,0.0,1.0
Creamer,0,17607925110,4,6,1.0,1.0,1.0,1.0
Creamer,0,17609699734,4,6,0.5,0.0,0.0,1.0
Creamer,0,17742757138,4,6,0.9166666666666666,0.9486832980505139,1.0,1.0
Creamer,0,18087792258,4,6,0.75,0.7745966692414834,1.0,1.0
Creamer,0,18328886773,4,6,0.9166666666666666,0.9486832980505139,1.0,1.0
Creamer,0,19098550625,4,6,0.8333333333333334,0.8944271909999159,0.5,1.0
Creamer,0,19144208089,4,6,0.75,0.7378647873726218,0.5,1.0
Creamer,0,19162204110,4,6,0.8333333333333334,0.8944271909999159,0.5,1.0
Creamer,0,19168061335,4,6,1.0,1.0,1.0,1.0
Creamer,0,19174266661,4,6,0.75,0.7378647873726218,0.0,1.0
Creamer,0,19203181203,4,6,0.8333333333333334,0.7999999999999999,1.0,1.0
Creamer,0,19254075206,4,6,0.5833333333333334,0.316227766016838,0.0,1.0
Creamer,0,19254343148,4,6,0.9166666666666666,0.9486832980505139,1.0,1.0
Creamer,0,19255774788,4,6,0.4166666666666667,-0.10540925533894598,0.5,1.0
Creamer,0,19257659230,4,6,1.0,1.0,1.0,1.0
Creamer,0,19257868864,4,6,0.8333333333333334,0.7999999999999999,0.0,1.0
Creamer,0,19258190113,4,6,0.75,0.7378647873726218,0.5,1.0
Creamer,0,19492325743,4,6,0.9166666666666666,0.9486832980505139,0.5,1.0
Creamer,0,19542971312,4,6,0.75,0.632455532033676,1.0,1.0
Creamer,0,19733377409,4,6,0.75,0.632455532033676,0.0,1.0
Creamer,0,19739052201,4,6,0.75,0.7745966692414834,1.0,1.0
Creamer,0,19788156474,4,6,0.5,,0.25,0.75
Creamer,1,12064502161,5,10,0.65,0.46169025843831935,0.5,1.0
Creamer,1,12093618975,5,10,0.85,0.8720815992723809,0.5,1.0
Creamer,1,12093618983,5,10,0.35,-0.3354101966249684,0.3333333333333333,1.0
Creamer,1,12098142446,5,10,0.5,0.0,0.5,1.0
Creamer,1,12163138175,5,10,0.45,-0.20519567041703082,0.0,0.0
Creamer,1,13108801994,5,10,0.9,0.9486832980505138,0.5,1.0
Creamer,1,13312556796,5,10,0.75,0.6708203932499368,0.0,0.6666666666666666
Creamer,1,13474212224,5,10,0.4,-0.26352313834736496,0.0,0.5
Creamer,1,13609315063,5,10,0.65,0.20519567041703082,0.0,0.0
